Match_Date,Tournament_ID,Tier,Type,Team_1,Team_2,Winner,Team_1_ID,Team_2_ID,Team_1_Scout_1,Team_1_Scout_2,Team_1_Soldier_1,Team_1_Soldier_2,Team_1_Demo,Team_1_Medic,Team_2_Scout_1,Team_2_Scout_2,Team_2_Soldier_1,Team_2_Soldier_2,Team_2_Demo,Team_2_Medic
"(2014, 08, 14, 22, 0)",ESEA_S17,A,regular_season,the hurricane,froyotech,2,ESEA_S17_the hurricane,ESEA_S17_froyotech,Chingoo,icTus,shootist,SureShot,insom,Sakura,clockwork,b4nny,blaze,lansky,duwatna,shade
"(2014, 08, 14, 22, 0)",ESEA_S17,A,regular_season,elevate,street hoops,1,ESEA_S17_elevate,ESEA_S17_street hoops,Decimate,alfa,Ma3laa,rando,Bdonski,cozen,paragon,cyzer,ash,grape,deadbolt,ninjanick
"(2014, 08, 14, 22, 30)",ESEA_S17,A,regular_season,classic mixup,ding dong daddy,1,ESEA_S17_classic mixup,ESEA_S17_ding dong daddy,squid,enigma,TLR,Platinum,xalox,Harbleu,alec,benk,okiewaka,Showstopper,ranga,peyote
"(2014, 08, 14, 22, 30)",ESEA_S17,A,regular_season,mad men,woodpig,1,ESEA_S17_mad men,ESEA_S17_woodpig,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust,meb,bape,Mangachu,milo,dingo,mason
"(2014, 08, 17, 22, 0)",ESEA_S17,A,regular_season,froyotech,mad men,1,ESEA_S17_froyotech,ESEA_S17_mad men,clockwork,b4nny,blaze,lansky,duwatna,shade,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust
"(2014, 08, 18, 22, 0)",ESEA_S17,A,regular_season,6cuties,froyotech,2,ESEA_S17_6cuties,ESEA_S17_froyotech,Br0nze,Shrugger,Smaka,broking,n/a,blink,clockwork,b4nny,blaze,lansky,duwatna,shade
"(2014, 08, 20, 22, 0)",ESEA_S17,A,regular_season,6cuties,the hurricane,2,ESEA_S17_6cuties,ESEA_S17_the hurricane,Br0nze,Shrugger,Smaka,broking,n/a,blink,Chingoo,icTus,shootist,SureShot,insom,Sakura
"(2014, 08, 20, 22, 0)",ESEA_S17,A,regular_season,ding dong daddy,woodpig,2,ESEA_S17_ding dong daddy,ESEA_S17_woodpig,alec,benk,okiewaka,Showstopper,ranga,peyote,meb,bape,Mangachu,milo,dingo,mason
"(2014, 08, 21, 22, 0)",ESEA_S17,A,regular_season,ding dong daddy,froyotech,2,ESEA_S17_ding dong daddy,ESEA_S17_froyotech,alec,benk,okiewaka,Showstopper,ranga,peyote,clockwork,b4nny,blaze,lansky,duwatna,shade
"(2014, 08, 22, 15, 0)",i52,S,regular_season,froyotech,publiclir,1,i52_froyotech,i52_publiclir,clockwork,b4nny,blaze,lansky,duwatna,shade,alba,Dennia,cAPS,Ondkaja,Smirre,Vani
"(2014, 08, 22, 15, 0)",i52,S,regular_season,epsilon,classic mixup,1,i52_epsilon,i52_classic mixup,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu
"(2014, 08, 22, 15, 0)",i52,S,regular_season,immunity,reason,1,i52_immunity,i52_reason,snowblind,sheep,aporia,yuki,termo,bonobo,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle
"(2014, 08, 22, 15, 0)",i52,S,regular_season,awsomniac,ayogurl,1,i52_awsomniac,i52_ayogurl,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace
"(2014, 08, 22, 16, 0)",i52,S,regular_season,froyotech,reason,1,i52_froyotech,i52_reason,clockwork,b4nny,blaze,lansky,duwatna,shade,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle
"(2014, 08, 22, 16, 0)",i52,S,regular_season,ayogurl,epsilon,2,i52_ayogurl,i52_epsilon,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx
"(2014, 08, 22, 16, 0)",i52,S,regular_season,immunity,publiclir,1,i52_immunity,i52_publiclir,snowblind,sheep,aporia,yuki,termo,bonobo,alba,Dennia,cAPS,Ondkaja,Smirre,Vani
"(2014, 08, 22, 16, 0)",i52,S,regular_season,awsomniac,classic mixup,1,i52_awsomniac,i52_classic mixup,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu
"(2014, 08, 22, 17, 0)",i52,S,regular_season,froyotech,immunity,2,i52_froyotech,i52_immunity,clockwork,b4nny,blaze,lansky,duwatna,shade,snowblind,sheep,aporia,yuki,termo,bonobo
"(2014, 08, 22, 17, 0)",i52,S,regular_season,awsomniac,epsilon,2,i52_awsomniac,i52_epsilon,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx
"(2014, 08, 22, 17, 0)",i52,S,regular_season,classic mixup,ayogurl,1,i52_classic mixup,i52_ayogurl,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace
"(2014, 08, 22, 17, 0)",i52,S,regular_season,reason,publiclir,1,i52_reason,i52_publiclir,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle,alba,Dennia,cAPS,Ondkaja,Smirre,Vani
"(2014, 08, 22, 18, 0)",i52,S,regular_season,epsilon,immunity,1,i52_epsilon,i52_immunity,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx,snowblind,sheep,aporia,yuki,termo,bonobo
"(2014, 08, 22, 18, 0)",i52,S,regular_season,froyotech,awsomniac,1,i52_froyotech,i52_awsomniac,clockwork,b4nny,blaze,lansky,duwatna,shade,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin
"(2014, 08, 22, 18, 0)",i52,S,regular_season,classic mixup,reason,1,i52_classic mixup,i52_reason,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle
"(2014, 08, 22, 18, 0)",i52,S,regular_season,publiclir,ayogurl,1,i52_publiclir,i52_ayogurl,alba,Dennia,cAPS,Ondkaja,Smirre,Vani,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace
"(2014, 08, 22, 20, 0)",i52,S,regular_season,classic mixup,immunity,2,i52_classic mixup,i52_immunity,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu,snowblind,sheep,aporia,yuki,termo,bonobo
"(2014, 08, 22, 20, 0)",i52,S,regular_season,froyotech,ayogurl,1,i52_froyotech,i52_ayogurl,clockwork,b4nny,blaze,lansky,duwatna,shade,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace
"(2014, 08, 22, 20, 0)",i52,S,regular_season,epsilon,reason,1,i52_epsilon,i52_reason,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle
"(2014, 08, 22, 20, 0)",i52,S,regular_season,awsomniac,publiclir,1,i52_awsomniac,i52_publiclir,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin,alba,Dennia,cAPS,Ondkaja,Smirre,Vani
"(2014, 08, 22, 21, 0)",i52,S,regular_season,classic mixup,froyotech,2,i52_classic mixup,i52_froyotech,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu,clockwork,b4nny,blaze,lansky,duwatna,shade
"(2014, 08, 22, 21, 0)",i52,S,regular_season,epsilon,publiclir,1,i52_epsilon,i52_publiclir,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx,alba,Dennia,cAPS,Ondkaja,Smirre,Vani
"(2014, 08, 22, 21, 0)",i52,S,regular_season,immunity,ayogurl,1,i52_immunity,i52_ayogurl,snowblind,sheep,aporia,yuki,termo,bonobo,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace
"(2014, 08, 22, 21, 0)",i52,S,regular_season,awsomniac,reason,1,i52_awsomniac,i52_reason,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle
"(2014, 08, 22, 23, 0)",i52,S,regular_season,froyotech,epsilon,2,i52_froyotech,i52_epsilon,clockwork,b4nny,blaze,lansky,duwatna,shade,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx
"(2014, 08, 22, 23, 0)",i52,S,regular_season,immunity,awsomniac,1,i52_immunity,i52_awsomniac,snowblind,sheep,aporia,yuki,termo,bonobo,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin
"(2014, 08, 22, 23, 0)",i52,S,regular_season,classic mixup,publiclir,1,i52_classic mixup,i52_publiclir,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu,alba,Dennia,cAPS,Ondkaja,Smirre,Vani
"(2014, 08, 22, 23, 0)",i52,S,regular_season,reason,ayogurl,1,i52_reason,i52_ayogurl,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace
"(2014, 08, 23, 10, 30)",i52,S,playoff,epsilon,gtd,1,i52_epsilon,i52_gtd,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx,Fenrir,Hazo,Mads,Marik,Xearo,Dox5
"(2014, 08, 23, 10, 30)",i52,S,playoff,colonslash,ayogurl,1,i52_colonslash,i52_ayogurl,RazorsEdge,Hallow,Hildreth,WalKeR,Kr4tos,Ramagan,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace
"(2014, 08, 23, 10, 30)",i52,S,playoff,classic mixup,redmond.tf,1,i52_classic mixup,i52_redmond.tf,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu,Ed,Vich?TheScouse,Blobinet,McKoston,Hcsc0ut,Sarah
"(2014, 08, 23, 10, 30)",i52,S,playoff,fg,awsomniac,2,i52_fg,i52_awsomniac,Fribs,Ramown,Twinqe,omnibombulator,Gubbins,CeeGee,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin
"(2014, 08, 23, 10, 30)",i52,S,playoff,froyotech,fat doobie,1,i52_froyotech,i52_fat doobie,clockwork,b4nny,blaze,lansky,duwatna,shade,Pom0,Henghast,Muerte,Setsul,Verse,Serotone
"(2014, 08, 23, 10, 30)",i52,S,playoff,reason,danger dogs,1,i52_reason,i52_danger dogs,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle,Marvin,scrab,Ceymoure,Alfie,ash,CVM
"(2014, 08, 23, 10, 30)",i52,S,playoff,publiclir,lads on tour,1,i52_publiclir,i52_lads on tour,alba,Dennia,cAPS,Ondkaja,Smirre,Vani,Moursi,Pennyfarming,Shrike410,Head Hunter,Spudd,Turbo
"(2014, 08, 23, 10, 30)",i52,S,playoff,immunity,windtunnel tactics,1,i52_immunity,i52_windtunnel tactics,snowblind,sheep,aporia,yuki,termo,bonobo,TheFriendlyCow,warp,Scoffer,Pheaa,Nuze,Fishage
"(2014, 08, 23, 11, 30)",i52,S,playoff,epsilon,colonslash,1,i52_epsilon,i52_colonslash,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx,RazorsEdge,Hallow,Hildreth,WalKeR,Kr4tos,Ramagan
"(2014, 08, 23, 11, 30)",i52,S,playoff,classic mixup,awsomniac,1,i52_classic mixup,i52_awsomniac,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin
"(2014, 08, 23, 11, 30)",i52,S,playoff,froyotech,reason,1,i52_froyotech,i52_reason,clockwork,b4nny,blaze,lansky,duwatna,shade,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle
"(2014, 08, 23, 11, 30)",i52,S,playoff,publiclir,immunity,2,i52_publiclir,i52_immunity,alba,Dennia,cAPS,Ondkaja,Smirre,Vani,snowblind,sheep,aporia,yuki,termo,bonobo
"(2014, 08, 23, 11, 30)",i52,S,playoff,redmond.tf,fg,1,i52_redmond.tf,i52_fg,Ed,Vich?TheScouse,Blobinet,McKoston,Hcsc0ut,Sarah,Fribs,Ramown,Twinqe,omnibombulator,Gubbins,CeeGee
"(2014, 08, 23, 11, 30)",i52,S,playoff,fat doobie,danger dogs,2,i52_fat doobie,i52_danger dogs,Pom0,Henghast,Muerte,Setsul,Verse,Serotone,Marvin,scrab,Ceymoure,Alfie,ash,CVM
"(2014, 08, 23, 12, 0)",i52,S,playoff,gtd,ayogurl,2,i52_gtd,i52_ayogurl,Fenrir,Hazo,Mads,Marik,Xearo,Dox5,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace
"(2014, 08, 23, 12, 0)",i52,S,playoff,lads on tour,windtunnel tactics,1,i52_lads on tour,i52_windtunnel tactics,Moursi,Pennyfarming,Shrike410,Head Hunter,Spudd,Turbo,TheFriendlyCow,warp,Scoffer,Pheaa,Nuze,Fishage
"(2014, 08, 23, 12, 0)",i52,S,playoff,reason,redmond.tf,1,i52_reason,i52_redmond.tf,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle,Ed,Vich?TheScouse,Blobinet,McKoston,Hcsc0ut,Sarah
"(2014, 08, 23, 12, 30)",i52,S,playoff,awsomniac,danger dogs,1,i52_awsomniac,i52_danger dogs,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin,Marvin,scrab,Ceymoure,Alfie,ash,CVM
"(2014, 08, 23, 12, 30)",i52,S,playoff,colonslash,lads on tour,1,i52_colonslash,i52_lads on tour,RazorsEdge,Hallow,Hildreth,WalKeR,Kr4tos,Ramagan,Moursi,Pennyfarming,Shrike410,Head Hunter,Spudd,Turbo
"(2014, 08, 23, 13, 0)",i52,S,playoff,epsilon,classic mixup,1,i52_epsilon,i52_classic mixup,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu
"(2014, 08, 23, 13, 0)",i52,S,playoff,froyotech,immunity,1,i52_froyotech,i52_immunity,clockwork,b4nny,blaze,lansky,duwatna,shade,snowblind,sheep,aporia,yuki,termo,bonobo
"(2014, 08, 23, 13, 0)",i52,S,playoff,publiclir,ayogurl,1,i52_publiclir,i52_ayogurl,alba,Dennia,cAPS,Ondkaja,Smirre,Vani,e-thug,Hawku,Kos,Sideshow,Permzilla,Ace
"(2014, 08, 23, 14, 0)",i52,S,playoff,awsomniac,colonslash,1,i52_awsomniac,i52_colonslash,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin,RazorsEdge,Hallow,Hildreth,WalKeR,Kr4tos,Ramagan
"(2014, 08, 23, 14, 30)",i52,S,playoff,publiclir,reason,2,i52_publiclir,i52_reason,alba,Dennia,cAPS,Ondkaja,Smirre,Vani,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle
"(2014, 08, 23, 16, 0)",i52,S,playoff,epsilon,froyotech,2,i52_epsilon,i52_froyotech,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx,clockwork,b4nny,blaze,lansky,duwatna,shade
"(2014, 08, 23, 17, 0)",i52,S,playoff,classic mixup,reason,1,i52_classic mixup,i52_reason,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu,Herr_P,SVMZI,Rising,Drackk,huhy,Bulle
"(2014, 08, 23, 17, 0)",i52,S,playoff,immunity,awsomniac,1,i52_immunity,i52_awsomniac,snowblind,sheep,aporia,yuki,termo,bonobo,Stark,zappis,Knutsson,Zebbosai,Kaidus,Mirelin
"(2014, 08, 23, 20, 0)",i52,S,playoff,classic mixup,immunity,1,i52_classic mixup,i52_immunity,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu,snowblind,sheep,aporia,yuki,termo,bonobo
"(2014, 08, 24, 01, 0)",i52,S,playoff,epsilon,classic mixup,1,i52_epsilon,i52_classic mixup,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx,squid,Enigma,A_Seagull,TLR,Platinum,Harbleu
"(2014, 08, 24, 11, 0)",i52,S,playoff,froyotech,epsilon,1,i52_froyotech,i52_epsilon,clockwork,b4nny,blaze,lansky,duwatna,shade,kileR4fuNN,basH,Tek,MikeyA,WARHURYEAH,KnOxXx
"(2014, 08, 24, 22, 30)",ESEA_S17,A,regular_season,mad men,the hurricane,1,ESEA_S17_mad men,ESEA_S17_the hurricane,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust,Chingoo,icTus,shootist,SureShot,insom,Sakura
"(2014, 08, 25, 22, 0)",ESEA_S17,A,regular_season,street hoops,woodpig,1,ESEA_S17_street hoops,ESEA_S17_woodpig,paragon,cyzer,ash,grape,deadbolt,ninjanick,meb,bape,Mangachu,milo,dingo,mason
"(2014, 08, 25, 22, 0)",ESEA_S17,A,regular_season,mad men,6cuties,1,ESEA_S17_mad men,ESEA_S17_6cuties,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust,Br0nze,Shrugger,Smaka,broking,n/a,blink
"(2014, 08, 27, 22, 0)",ESEA_S17,A,regular_season,woodpig,elevate,2,ESEA_S17_woodpig,ESEA_S17_elevate,meb,bape,Mangachu,milo,dingo,mason,Decimate,alfa,Ma3laa,rando,Bdonski,cozen
"(2014, 08, 27, 22, 30)",ESEA_S17,A,regular_season,froyotech,street hoops,1,ESEA_S17_froyotech,ESEA_S17_street hoops,clockwork,b4nny,blaze,lansky,duwatna,shade,paragon,cyzer,ash,grape,deadbolt,ninjanick
"(2014, 08, 28, 0, 0)",ESEA_S17,A,regular_season,classic mixup,woodpig,1,ESEA_S17_classic mixup,ESEA_S17_woodpig,squid,enigma,TLR,Platinum,xalox,Harbleu,meb,bape,Mangachu,milo,dingo,mason
"(2014, 08, 28, 21, 0)",ESEA_S17,A,regular_season,ding dong daddy,mad men,2,ESEA_S17_ding dong daddy,ESEA_S17_mad men,alec,benk,okiewaka,Showstopper,ranga,peyote,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust
"(2014, 08, 28, 22, 0)",ESEA_S17,A,regular_season,the hurricane,ding dong daddy,1,ESEA_S17_the hurricane,ESEA_S17_ding dong daddy,Chingoo,icTus,shootist,SureShot,insom,Sakura,alec,benk,okiewaka,Showstopper,ranga,peyote
"(2014, 08, 28, 22, 0)",ESEA_S17,A,regular_season,elevate,froyotech,1,ESEA_S17_elevate,ESEA_S17_froyotech,Decimate,alfa,Ma3laa,rando,Bdonski,cozen,clockwork,b4nny,blaze,lansky,duwatna,shade
"(2014, 08, 31, 22, 0)",ESEA_S17,A,regular_season,street hoops,the hurricane,1,ESEA_S17_street hoops,ESEA_S17_the hurricane,paragon,cyzer,ash,grape,deadbolt,ninjanick,Chingoo,icTus,shootist,SureShot,insom,Sakura
"(2014, 09, 01, 22, 0)",ESEA_S17,A,regular_season,street hoops,classic mixup,1,ESEA_S17_street hoops,ESEA_S17_classic mixup,paragon,cyzer,ash,grape,deadbolt,ninjanick,squid,enigma,TLR,Platinum,xalox,Harbleu
"(2014, 09, 01, 22, 0)",ESEA_S17,A,regular_season,6cuties,ding dong daddy,2,ESEA_S17_6cuties,ESEA_S17_ding dong daddy,Br0nze,Shrugger,Smaka,broking,n/a,blink,alec,benk,okiewaka,Showstopper,ranga,peyote
"(2014, 09, 02, 22, 0)",ESEA_S17,A,regular_season,the hurricane,elevate,2,ESEA_S17_the hurricane,ESEA_S17_elevate,Chingoo,icTus,shootist,SureShot,insom,Sakura,Decimate,alfa,Ma3laa,rando,Bdonski,cozen
"(2014, 09, 03, 22, 0)",ESEA_S17,A,regular_season,woodpig,froyotech,2,ESEA_S17_woodpig,ESEA_S17_froyotech,meb,bape,Mangachu,milo,dingo,mason,clockwork,b4nny,blaze,lansky,duwatna,shade
"(2014, 09, 03, 22, 0)",ESEA_S17,A,regular_season,classic mixup,the hurricane,1,ESEA_S17_classic mixup,ESEA_S17_the hurricane,squid,enigma,TLR,Platinum,xalox,Harbleu,Chingoo,icTus,shootist,SureShot,insom,Sakura
"(2014, 09, 03, 22, 0)",ESEA_S17,A,regular_season,mad men,street hoops,2,ESEA_S17_mad men,ESEA_S17_street hoops,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust,paragon,cyzer,ash,grape,deadbolt,ninjanick
"(2014, 09, 03, 22, 30)",ESEA_S17,A,regular_season,elevate,classic mixup,1,ESEA_S17_elevate,ESEA_S17_classic mixup,Decimate,alfa,Ma3laa,rando,Bdonski,cozen,squid,enigma,TLR,Platinum,xalox,Harbleu
"(2014, 09, 04, 0, 0)",ESEA_S17,A,regular_season,street hoops,6cuties,1,ESEA_S17_street hoops,ESEA_S17_6cuties,paragon,cyzer,ash,grape,deadbolt,ninjanick,Br0nze,Shrugger,Smaka,broking,n/a,blink
"(2014, 09, 04, 22, 0)",ESEA_S17,A,regular_season,elevate,mad men,1,ESEA_S17_elevate,ESEA_S17_mad men,Decimate,alfa,Ma3laa,rando,Bdonski,cozen,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust
"(2014, 09, 04, 22, 30)",ESEA_S17,A,regular_season,froyotech,classic mixup,1,ESEA_S17_froyotech,ESEA_S17_classic mixup,clockwork,b4nny,blaze,lansky,duwatna,shade,squid,enigma,TLR,Platinum,xalox,Harbleu
"(2014, 09, 08, 22, 0)",ESEA_S17,A,regular_season,6cuties,elevate,2,ESEA_S17_6cuties,ESEA_S17_elevate,Br0nze,Shrugger,Smaka,broking,n/a,blink,Decimate,alfa,Ma3laa,rando,Bdonski,cozen
"(2014, 09, 08, 22, 0)",ESEA_S17,A,regular_season,the hurricane,woodpig,1,ESEA_S17_the hurricane,ESEA_S17_woodpig,Chingoo,icTus,shootist,SureShot,insom,Sakura,meb,bape,Mangachu,milo,dingo,mason
"(2014, 09, 10, 22, 0)",ESEA_S17,A,regular_season,elevate,ding dong daddy,1,ESEA_S17_elevate,ESEA_S17_ding dong daddy,Decimate,alfa,Ma3laa,rando,Bdonski,cozen,alec,benk,okiewaka,Showstopper,ranga,peyote
"(2014, 09, 10, 22, 0)",ESEA_S17,A,regular_season,classic mixup,6cuties,1,ESEA_S17_classic mixup,ESEA_S17_6cuties,squid,enigma,TLR,Platinum,xalox,Harbleu,Br0nze,Shrugger,Smaka,broking,n/a,blink
"(2014, 09, 10, 22, 0)",ESEA_S17,A,regular_season,woodpig,mad men,2,ESEA_S17_woodpig,ESEA_S17_mad men,meb,bape,Mangachu,milo,dingo,mason,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust
"(2014, 09, 11, 22, 0)",ESEA_S17,A,regular_season,froyotech,the hurricane,1,ESEA_S17_froyotech,ESEA_S17_the hurricane,clockwork,b4nny,blaze,lansky,duwatna,shade,Chingoo,icTus,shootist,SureShot,insom,Sakura
"(2014, 09, 11, 22, 0)",ESEA_S17,A,regular_season,mad men,classic mixup,2,ESEA_S17_mad men,ESEA_S17_classic mixup,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust,squid,enigma,TLR,Platinum,xalox,Harbleu
"(2014, 09, 15, 22, 0)",ESEA_S17,A,regular_season,ding dong daddy,street hoops,2,ESEA_S17_ding dong daddy,ESEA_S17_street hoops,alec,benk,okiewaka,Showstopper,ranga,peyote,paragon,cyzer,ash,grape,deadbolt,ninjanick
"(2014, 09, 15, 22, 0)",ESEA_S17,A,regular_season,6cuties,woodpig,1,ESEA_S17_6cuties,ESEA_S17_woodpig,Br0nze,Shrugger,Smaka,broking,n/a,blink,meb,bape,Mangachu,milo,dingo,mason
"(2014, 09, 16, 22, 0)",ESEA_S17,A,regular_season,street hoops,elevate,2,ESEA_S17_street hoops,ESEA_S17_elevate,paragon,cyzer,ash,grape,deadbolt,ninjanick,Decimate,alfa,Ma3laa,rando,Bdonski,cozen
"(2014, 09, 17, 22, 0)",ESEA_S17,A,regular_season,froyotech,6cuties,1,ESEA_S17_froyotech,ESEA_S17_6cuties,clockwork,b4nny,blaze,lansky,duwatna,shade,Br0nze,Shrugger,Smaka,broking,n/a,blink
"(2014, 09, 17, 22, 0)",ESEA_S17,A,regular_season,woodpig,ding dong daddy,2,ESEA_S17_woodpig,ESEA_S17_ding dong daddy,meb,bape,Mangachu,milo,dingo,mason,alec,benk,okiewaka,Showstopper,ranga,peyote
"(2014, 09, 17, 22, 0)",ESEA_S17,A,regular_season,mad men,froyotech,2,ESEA_S17_mad men,ESEA_S17_froyotech,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust,clockwork,b4nny,blaze,lansky,duwatna,shade
"(2014, 09, 18, 22, 0)",ESEA_S17,A,regular_season,ding dong daddy,classic mixup,2,ESEA_S17_ding dong daddy,ESEA_S17_classic mixup,alec,benk,okiewaka,Showstopper,ranga,peyote,squid,enigma,TLR,Platinum,xalox,Harbleu
"(2014, 09, 18, 22, 0)",ESEA_S17,A,regular_season,the hurricane,mad men,1,ESEA_S17_the hurricane,ESEA_S17_mad men,Chingoo,icTus,shootist,SureShot,insom,Sakura,YouMustMike,bl4nk,marmaduke,MemphisVon,Pharoah,indust
"(2014, 09, 22, 22, 30)",ESEA_S17,A,regular_season,classic mixup,street hoops,1,ESEA_S17_classic mixup,ESEA_S17_street hoops,squid,enigma,TLR,Platinum,xalox,Harbleu,paragon,cyzer,ash,grape,deadbolt,ninjanick
"(2014, 09, 30, 21, 15)",ETF2L_S19,A,regular_season,ze knutsson rollerbladers,lbc,draw,ETF2L_S19_ze knutsson rollerbladers,ETF2L_S19_lbc,Herr_P,Zebbosai,zappis,AMS,ryb,Knutsson,Flippy,fl1p,T-Mac,Tek,Exon,Bulle
"(2014, 10, 01, 21, 15)",ETF2L_S19,A,regular_season,coolclan,ubersexuals,2,ETF2L_S19_coolclan,ETF2L_S19_ubersexuals,Dennia,wltrs,Bonkers,phromelo,Smirre,Admirable,kileR4fuNN,SVMZI,Rising,IPZIE,WARHURYEAH,Mirelin
"(2014, 10, 02, 21, 0)",ETF2L_S19,A,regular_season,furbo pandas,planet express,2,ETF2L_S19_furbo pandas,ETF2L_S19_planet express,furbo,RazorsEdge,muuki,zoob,Hildreth,kissakala,Hafficool,sheepy,kaptain,atomic-,Setlet,Flushy
"(2014, 10, 07, 21, 15)",ETF2L_S19,A,regular_season,4-25,planet express,2,ETF2L_S19_4-25,ETF2L_S19_planet express,sid vicious,kensi,shyyou,ShaDowBurn,gdk,Dikker,Hafficool,sheepy,kaptain,atomic-,Setlet,Flushy
"(2014, 10, 08, 21, 15)",ETF2L_S19,A,regular_season,lbc,ubersexuals,draw,ETF2L_S19_lbc,ETF2L_S19_ubersexuals,Flippy,fl1p,T-Mac,Tek,Exon,Bulle,kileR4fuNN,SVMZI,Rising,IPZIE,WARHURYEAH,Mirelin
"(2014, 10, 08, 21, 15)",ETF2L_S19,A,regular_season,ze knutsson rollerbladers,furbo pandas,1,ETF2L_S19_ze knutsson rollerbladers,ETF2L_S19_furbo pandas,Herr_P,Zebbosai,zappis,AMS,ryb,Knutsson,furbo,RazorsEdge,muuki,zoob,Hildreth,kissakala
"(2014, 10, 10, 08, 0)",CEVO_S5,A,playoff,froyotech,classic mixup,1,CEVO_S5_froyotech,CEVO_S5_classic mixup,clockwork,b4nny,lansky,blaze,duwatna,shade,harbleu,enigma,Platinum,TLR,xalox,indust
"(2014, 10, 10, 08, 0)",CEVO_S5,A,playoff,elevate,street hoops,1,CEVO_S5_elevate,CEVO_S5_street hoops,alfa,Decimate,rando,Ma3laa,Bdonski,cozen,paragon,cyzer,grape,ash,deadbolt,ninjanick
"(2014, 10, 10, 13, 30)",CEVO_S5,A,playoff,froyotech,elevate,1,CEVO_S5_froyotech,CEVO_S5_elevate,clockwork,b4nny,lansky,blaze,duwatna,shade,alfa,Decimate,rando,Ma3laa,Bdonski,cozen
